movieid,6< & <=12,<=2,12< & <=18,2< & <=6,Augusta Daniel,>18,Joseph Brooks,Action,Adventure,Animation,Anime,Biography,Comedy,Crime,Documentary,Drama,Faith & spirituality,Fantasy,Foreign,Gay & lesbian,Health & wellness,History,Holiday,Horror,Kids & family,Lgbtq+,Music,Musical,Mystery & thriller,Nature,News,Other,Romance,Sci-fi,Short,Sports,Sports & fitness,Stand-up,Variety,War,Western,audienceScore,runtimeMinutes,rating,have_rating,ratingContents
radiant_velvet_luke_skywalker_mr._miyagi,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,103.0,['PG-13'],True,"['Some Sexual Content Incl Ref', 'Language']"
radiant_whispering_darth_vader,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,90.0,,False,
radiant_wolverine_luke_skywalker,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.666585907530795,99.0,,False,
radiant_wolverine_tony_stark_the_bride,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.0,116.0,,False,
radiant_wonder_tyler_durden_enigma,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52.0,97.0,['R'],True,"['Language', 'Graphic Violence', 'Sexual References', 'Some Drug Use']"
radiant_wondrous_trinity_indiana_jones,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30.0,90.0,,False,
rick_blaine_adventure_fantastic,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,115.0,,False,
rick_blaine_adventure_island_katniss_everdeen,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,89.0,50.0,,False,
rick_blaine_anakin_skywalker_jack_sparrow,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,93.0,,False,
rick_blaine_annie_hall_enthralling,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,101.0,,False,
rick_blaine_astonish_annie_hall_jack_torrance,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46.0,104.0,['PG-13'],True,"['Sexual Content', 'Language', 'Sexual References', 'Some Crude Material']"
rick_blaine_astonish_indiana_jones_travis_bickle,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,104.0,,False,
rick_blaine_black_widow_dazzling,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,55.0,,False,
rick_blaine_brave_indiana_jones,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,95.0,,False,
rick_blaine_bruce_wayne_han_solo,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,37.666666666666664,98.33333333333333,['PG-13' 'R'],True,"['Some Mature Thematic Material', 'Disturbing Images', 'Some Violence']"
rick_blaine_bruce_wayne_han_solo_gandalf,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,63.0,92.0,,False,
rick_blaine_bruce_wayne_heroic_whirlwind,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,90.0,,False,
rick_blaine_captain_america,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,111.0,,False,
rick_blaine_captain_america_gandalf,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23.0,86.0,['PG-13'],True,"['Some Disturbing Sequences', 'Language']"
rick_blaine_captain_america_princess_leia_the_joker,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,111.5,['R'],True,"['Language', 'Strong Sexuality', 'Nudity']"
rick_blaine_captain_jack_sparrow_elegant_mystic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,97.0,,False,
rick_blaine_chronicles_black_widow_superman,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,105.0,,False,
rick_blaine_chronicles_luke_skywalker,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,70.0,,False,
rick_blaine_courageous_harry_potter_the_bride,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,90.0,,False,
rick_blaine_courageous_legend_oracle,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,89.0,102.0,,False,
rick_blaine_crown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81.0,101.0,['R'],True,"['Language', 'Violence', 'Some Sexuality']"
rick_blaine_crown_myriad_marvelous,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48.0,119.0,['R'],True,"['Nudity', 'Language', 'Some Domestic Violence']"
rick_blaine_crystal_katniss_everdeen_captain_jack_sparrow,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60.0,124.0,,False,
rick_blaine_darth_vader_celestial_don_vito_corleone,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,163.0,,False,
rick_blaine_darth_vader_fantastic_eon,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,44.666666666666664,98.66666666666667,['R'],True,['Language and Some Violence']
rick_blaine_darth_vader_stardust_don_vito_corleone,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,97.0,['PG-13'],True,"['Language', 'Some Suggestive References']"
rick_blaine_don_vito_corleone_annie_hall,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,72.0,,False,
rick_blaine_don_vito_corleone_rick_blaine_magician,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,91.0,,False,
rick_blaine_don_vito_corleone_riddle,0,2,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,95.0,['PG'],True,"['Rude Humor', 'Mild Action', 'Rude Humor', 'Mild Action']"
rick_blaine_don_vito_corleone_scarlett_o'hara_whispering,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,102.0,['PG-13'],True,"['Smoking', 'Some Suggestive Material']"
rick_blaine_donnie_darko_enigma_princess_leia,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,116.0,,False,
rick_blaine_dorothy_gale_holly_golightly,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,95.0,,False,
rick_blaine_dracula_rocky_balboa_scarlett_o'hara,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88.0,120.0,,False,
rick_blaine_dragon_norman_bates,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51.0,90.0,,False,
rick_blaine_dream,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.666585907530795,94.0,,False,
rick_blaine_edward_scissorhands,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,92.5,,False,
rick_blaine_ellen_ripley_princess_leia,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42.0,113.0,['PG-13'],True,"['Sequences of Violence & Action', 'Language', 'Some Bloody Images', 'Thematic Elements']"
rick_blaine_ellis_redding_epic_ferris_bueller,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,106.0,['R'],True,"['Sexual Content', 'Language', 'Drug Use']"
rick_blaine_ellis_redding_james_bond,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,93.0,,False,
rick_blaine_emerald_hulk_james_bond,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.666585907530795,106.0,,False,
rick_blaine_enchanted_mythical,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70.0,86.0,,False,
rick_blaine_enigma_dracula,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,74.0,,False,
rick_blaine_enigma_ellen_ripley_willy_wonka,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,131.0,['PG-13'],True,"['Language', 'Drug Content', 'Some Sexuality']"
rick_blaine_enigma_hulk,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29.0,90.0,['R'],True,"['Some Sexual References', 'Language', 'Some Torture', 'Strong Violence']"
rick_blaine_enigma_james_bond_michael_corleone,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,56.0,,False,
rick_blaine_eon_spectacular_trinity,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59.0,113.0,,False,
rick_blaine_epic,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88.0,137.0,,False,
rick_blaine_epic_labyrinth_velvet,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,76.0,,False,
rick_blaine_escape_ellen_ripley_donnie_darko,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,82.0,['PG'],True,"['Intense Images', 'Intense Images']"
rick_blaine_evoke_moonlit,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,39.0,95.0,['R'],True,"['Nudity', 'Language', 'Sexual Content', 'Strong Brutal Violence']"
rick_blaine_ferris_bueller_mystery,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,98.0,,False,
rick_blaine_ferris_bueller_tony_stark_beneath,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61.41388941518252,147.0,,False,
rick_blaine_forrest_gump_bruce_wayne,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,88.0,,False,
rick_blaine_forrest_gump_eon_wolverine,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,71.5,92.66666666666667,['PG-13'],True,['Sexual Content/Dialogue']
rick_blaine_frodo_baggins_courageous_magic,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,94.0,,False,
rick_blaine_galaxy_gandalf,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70.0,99.0,,False,
rick_blaine_galaxy_marty_mcfly_michael_corleone,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,90.0,,False,
rick_blaine_gandalf_enigma,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,149.0,['R'],True,"['Some Sexual Content', 'Language']"
rick_blaine_gandalf_legend,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,106.0,['R'],True,['Language']
rick_blaine_gandalf_magician,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54.0,110.0,,False,
rick_blaine_gandalf_rocky_balboa,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42.0,95.0,['PG-13'],True,['Some Sexual References']
rick_blaine_glimmer,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,108.0,,False,
rick_blaine_glimmer_celestial,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,101.0,,False,
rick_blaine_glorious_illusion_enigma,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,97.0,,False,
rick_blaine_gollum_indiana_jones_wondrous,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64.0,129.0,,False,
rick_blaine_han_solo_james_t._kirk_vito_corleone,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,104.1128464385664,,False,
rick_blaine_han_solo_luke_skywalker,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,100.0,,False,
rick_blaine_han_solo_mystery_wolverine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.0,107.0,,False,
rick_blaine_han_solo_rocky_balboa_john_mcclane,0,2,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,24.0,69.66666666666667,,False,
rick_blaine_hannibal_lecter_dracula,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,98.0,['R'],True,"['Crude and Sexual Content', 'Brief Graphic Nudity', 'Language', 'Some Drug Use']"
rick_blaine_hannibal_lecter_forrest_gump_neo,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59.666585907530795,80.0,,False,
rick_blaine_harmony_brave_hidden,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,68.0,98.0,['PG-13'],True,"['Some Suggestive Dancing', 'Language']"
rick_blaine_harry_potter_lara_croft_rick_blaine,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,71.0,,False,
rick_blaine_harry_potter_marty_mcfly_ellen_ripley,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,140.0,['R'],True,['Language']
rick_blaine_hermione_granger_enthralling_infinite,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0,93.0,,False,
rick_blaine_heroic_legendary_jack_torrance,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.666585907530795,88.0,,False,
rick_blaine_hiccup_edward_scissorhands_v,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66.0,120.0,['R'],True,"['Strong Violence', 'Language Throughout']"
rick_blaine_hiccup_glimmer,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,89.0,,False,
rick_blaine_holly_golightly_morpheus,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82.0,114.0,['R'],True,['Language and Violence']
rick_blaine_hulk_wolverine_lara_croft,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.666585907530795,99.0,,False,
rick_blaine_incredible_luke_skywalker_moonlit,1,4,0,1,0,0,0,1,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,62.5,95.0,['R'],True,"['Some Violence', 'Sexual Content', 'Language']"
rick_blaine_incredible_radiant,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51.5,114.5,['PG-13'],True,['Brief Strong Language']
rick_blaine_indiana_jones_ethereal_radiant,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0,161.0,['PG-13'],True,"['Sequences of Strong Violence', 'Action', 'Some Language']"
rick_blaine_indiana_jones_hidden_iron_man,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,126.0,['PG-13'],True,"['Suggestive Content', 'Drug Use']"
rick_blaine_indiana_jones_john_mcclane_wondrous,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,69.0,87.66666666666667,,False,
rick_blaine_indiana_jones_radiant_john_mcclane,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87.0,107.0,,False,
rick_blaine_intrigue_infinite,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,114.0,,False,
rick_blaine_iron_man_black_widow_secret,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,105.0,['PG-13'],True,"['Bloody Images', 'Some Thematic Elements', 'Intense Action Violence']"
rick_blaine_iron_man_tony_montana_enigma,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,88.0,['PG'],True,"['Some Mild Rude Humor', 'Action']"
rick_blaine_jack_sparrow_astonish_james_bond,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,122.0,['R'],True,"['Language Throughout', 'Graphic Nudity', 'Drug Use', 'Sexual Content', 'Strong Sadistic Violence']"
rick_blaine_jack_sparrow_hannibal_lecter_jason_bourne,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,96.0,['R'],True,"['Some Language', 'Drug Material', 'Brief Sexual Content', 'Violence']"
rick_blaine_jack_sparrow_wonder_woman_moonlit,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,146.0,['PG-13'],True,"['Brief Drug References', 'A Sexual Reference', 'Some Violence', 'Strong Language']"
rick_blaine_jack_torrance_glorious_golden,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,128.0,['PG-13'],True,"['Thematic Elements', 'Language']"
rick_blaine_jack_torrance_moonlit_bruce_wayne,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,46.0,100.0,,False,
rick_blaine_james_bond_enchanted_whispering,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,106.0,,False,
rick_blaine_james_bond_enigma,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,89.0,['R'],True,"['Language', 'Brief Violence', 'Nudity']"
rick_blaine_james_bond_katniss_everdeen,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59.666585907530795,92.0,,False,
rick_blaine_james_bond_michael_corleone_incredible,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62.0,101.0,['R'],True,"['Language', 'Some Sexual Content']"
rick_blaine_james_bond_quench_oracle,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65.0,109.0,['PG-13'],True,"['Partial Nudity', 'Dialogue', 'Sexual Content', 'Some Mature Thematic Material']"
rick_blaine_james_bond_vito_corleone_harry_potter,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,75.0,,False,
rick_blaine_james_bond_wolverine_fantasy,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,57.666666666666664,95.33333333333333,,False,
rick_blaine_james_t._kirk,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36.0,92.5,['R'],True,"['Language', 'Strong Sexuality']"
rick_blaine_james_t._kirk_bruce_wayne_princess_leia,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53.0,116.0,['PG-13'],True,"['Intense Sci-Fi Violence', 'Intense Sci-Fi Action', 'Language']"
