id,sentiment
49655,NEGATIVE
49656,NEGATIVE
49657,NEGATIVE
49658,NEGATIVE
49659,NEGATIVE
49660,NEGATIVE
49661,NEGATIVE
49662,NEGATIVE
49663,NEGATIVE
49664,NEGATIVE
49665,NEGATIVE
49666,NEGATIVE
49667,NEGATIVE
49668,NEGATIVE
49669,NEGATIVE
49670,NEGATIVE
49671,NEGATIVE
49672,NEGATIVE
49673,NEGATIVE
49674,NEGATIVE
49675,NEGATIVE
49676,NEGATIVE
49677,NEGATIVE
49678,NEGATIVE
49679,NEGATIVE
49680,NEGATIVE
49681,NEGATIVE
49682,NEGATIVE
49683,NEGATIVE
49684,NEGATIVE
49685,NEGATIVE
49686,NEGATIVE
49687,NEGATIVE
49688,NEGATIVE
49689,NEGATIVE
49690,NEGATIVE
49691,NEGATIVE
49692,NEGATIVE
49693,NEGATIVE
49694,NEGATIVE
49695,NEGATIVE
49696,NEGATIVE
49697,NEGATIVE
49698,NEGATIVE
49699,NEGATIVE
49700,NEGATIVE
49701,NEGATIVE
49702,NEGATIVE
49703,NEGATIVE
49704,NEGATIVE
49705,NEGATIVE
49706,NEGATIVE
49707,NEGATIVE
49708,NEGATIVE
49709,NEGATIVE
49710,NEGATIVE
49711,NEGATIVE
49712,NEGATIVE
49713,NEGATIVE
49714,NEGATIVE
49715,NEGATIVE
49716,NEGATIVE
49717,NEGATIVE
49718,NEGATIVE
49719,NEGATIVE
49720,NEGATIVE
49721,NEGATIVE
49722,NEGATIVE
49723,NEGATIVE
49724,NEGATIVE
49725,NEGATIVE
49726,NEGATIVE
49727,NEGATIVE
49728,NEGATIVE
49729,NEGATIVE
49730,NEGATIVE
49731,NEGATIVE
49732,NEGATIVE
49733,NEGATIVE
49734,NEGATIVE
49735,NEGATIVE
49736,NEGATIVE
49737,NEGATIVE
49738,NEGATIVE
49739,NEGATIVE
49740,NEGATIVE
49741,NEGATIVE
49742,NEGATIVE
49743,NEGATIVE
49744,NEGATIVE
49745,NEGATIVE
49746,NEGATIVE
49747,NEGATIVE
49748,NEGATIVE
49749,NEGATIVE
49750,NEGATIVE
49751,NEGATIVE
49752,NEGATIVE
49753,NEGATIVE
49754,NEGATIVE
49755,NEGATIVE
49756,NEGATIVE
49757,NEGATIVE
49758,NEGATIVE
49759,NEGATIVE
49760,NEGATIVE
49761,NEGATIVE
49762,NEGATIVE
49763,NEGATIVE
49764,NEGATIVE
49765,NEGATIVE
49766,NEGATIVE
49767,NEGATIVE
49768,NEGATIVE
49769,NEGATIVE
49770,NEGATIVE
49771,NEGATIVE
49772,NEGATIVE
49773,NEGATIVE
49774,NEGATIVE
49775,NEGATIVE
49776,NEGATIVE
49777,NEGATIVE
49778,NEGATIVE
49779,NEGATIVE
49780,NEGATIVE
49781,NEGATIVE
49782,NEGATIVE
49783,NEGATIVE
49784,NEGATIVE
49785,NEGATIVE
49786,NEGATIVE
49787,NEGATIVE
49788,NEGATIVE
49789,NEGATIVE
49790,NEGATIVE
49791,NEGATIVE
49792,NEGATIVE
49793,NEGATIVE
49794,NEGATIVE
49795,NEGATIVE
49796,NEGATIVE
49797,NEGATIVE
49798,NEGATIVE
49799,NEGATIVE
49800,NEGATIVE
49801,NEGATIVE
49802,NEGATIVE
49803,NEGATIVE
49804,NEGATIVE
49805,NEGATIVE
49806,NEGATIVE
49807,NEGATIVE
49808,NEGATIVE
49809,NEGATIVE
49810,NEGATIVE
49811,NEGATIVE
49812,NEGATIVE
49813,NEGATIVE
49814,NEGATIVE
49815,NEGATIVE
49816,NEGATIVE
49817,NEGATIVE
49818,NEGATIVE
49819,NEGATIVE
49820,NEGATIVE
49821,NEGATIVE
49822,NEGATIVE
49823,NEGATIVE
49824,NEGATIVE
49825,NEGATIVE
49826,NEGATIVE
49827,NEGATIVE
49828,NEGATIVE
49829,NEGATIVE
49830,NEGATIVE
49831,NEGATIVE
49832,NEGATIVE
49833,NEGATIVE
49834,NEGATIVE
49835,NEGATIVE
49836,NEGATIVE
49837,NEGATIVE
49838,NEGATIVE
49839,NEGATIVE
49840,NEGATIVE
49841,NEGATIVE
49842,NEGATIVE
49843,NEGATIVE
49844,NEGATIVE
49845,NEGATIVE
49846,NEGATIVE
49847,NEGATIVE
49848,NEGATIVE
49849,NEGATIVE
49850,NEGATIVE
49851,NEGATIVE
49852,NEGATIVE
49853,NEGATIVE
49854,NEGATIVE
49855,NEGATIVE
49856,NEGATIVE
49857,NEGATIVE
49858,NEGATIVE
49859,NEGATIVE
49860,NEGATIVE
49861,NEGATIVE
49862,NEGATIVE
49863,NEGATIVE
49864,NEGATIVE
49865,NEGATIVE
49866,NEGATIVE
49867,NEGATIVE
49868,NEGATIVE
49869,NEGATIVE
49870,NEGATIVE
49871,NEGATIVE
49872,NEGATIVE
49873,NEGATIVE
49874,NEGATIVE
49875,NEGATIVE
49876,NEGATIVE
49877,NEGATIVE
49878,NEGATIVE
49879,NEGATIVE
49880,NEGATIVE
49881,NEGATIVE
49882,NEGATIVE
49883,NEGATIVE
49884,NEGATIVE
49885,NEGATIVE
49886,NEGATIVE
49887,NEGATIVE
49888,NEGATIVE
49889,NEGATIVE
49890,NEGATIVE
49891,NEGATIVE
49892,NEGATIVE
49893,NEGATIVE
49894,NEGATIVE
49895,NEGATIVE
49896,NEGATIVE
49897,NEGATIVE
49898,NEGATIVE
49899,NEGATIVE
49900,NEGATIVE
49901,NEGATIVE
49902,NEGATIVE
49903,NEGATIVE
49904,NEGATIVE
49905,NEGATIVE
49906,NEGATIVE
49907,NEGATIVE
49908,NEGATIVE
49909,NEGATIVE
49910,NEGATIVE
49911,NEGATIVE
49912,NEGATIVE
49913,NEGATIVE
49914,NEGATIVE
49915,NEGATIVE
49916,NEGATIVE
49917,NEGATIVE
49918,NEGATIVE
49919,NEGATIVE
49920,NEGATIVE
49921,NEGATIVE
49922,NEGATIVE
49923,NEGATIVE
49924,NEGATIVE
49925,NEGATIVE
49926,NEGATIVE
49927,NEGATIVE
49928,NEGATIVE
49929,NEGATIVE
49930,NEGATIVE
49931,NEGATIVE
49932,NEGATIVE
49933,NEGATIVE
49934,NEGATIVE
49935,NEGATIVE
49936,NEGATIVE
49937,NEGATIVE
49938,NEGATIVE
49939,NEGATIVE
49940,NEGATIVE
49941,NEGATIVE
49942,NEGATIVE
49943,NEGATIVE
49944,NEGATIVE
49945,NEGATIVE
49946,NEGATIVE
49947,NEGATIVE
49948,NEGATIVE
49949,NEGATIVE
49950,NEGATIVE
49951,NEGATIVE
49952,NEGATIVE
49953,NEGATIVE
49954,NEGATIVE
49955,NEGATIVE
49956,NEGATIVE
49957,NEGATIVE
49958,NEGATIVE
49959,NEGATIVE
49960,NEGATIVE
49961,NEGATIVE
49962,NEGATIVE
49963,NEGATIVE
49964,NEGATIVE
49965,NEGATIVE
49966,NEGATIVE
49967,NEGATIVE
49968,NEGATIVE
49969,NEGATIVE
49970,NEGATIVE
49971,NEGATIVE
49972,NEGATIVE
49973,NEGATIVE
49974,NEGATIVE
49975,NEGATIVE
49976,NEGATIVE
49977,NEGATIVE
49978,NEGATIVE
49979,NEGATIVE
49980,NEGATIVE
49981,NEGATIVE
49982,NEGATIVE
49983,NEGATIVE
49984,NEGATIVE
49985,NEGATIVE
49986,NEGATIVE
49987,NEGATIVE
49988,NEGATIVE
49989,NEGATIVE
49990,NEGATIVE
49991,NEGATIVE
49992,NEGATIVE
49993,NEGATIVE
49994,NEGATIVE
49995,NEGATIVE
49996,NEGATIVE
49997,NEGATIVE
49998,NEGATIVE
49999,NEGATIVE
50000,NEGATIVE
50001,NEGATIVE
50002,NEGATIVE
50003,NEGATIVE
50004,NEGATIVE
50005,NEGATIVE
50006,NEGATIVE
50007,NEGATIVE
50008,NEGATIVE
50009,NEGATIVE
50010,NEGATIVE
50011,NEGATIVE
50012,NEGATIVE
50013,NEGATIVE
50014,NEGATIVE
50015,NEGATIVE
50016,NEGATIVE
50017,NEGATIVE
50018,NEGATIVE
50019,NEGATIVE
50020,NEGATIVE
50021,NEGATIVE
50022,NEGATIVE
50023,NEGATIVE
50024,NEGATIVE
50025,NEGATIVE
50026,NEGATIVE
50027,NEGATIVE
50028,NEGATIVE
50029,NEGATIVE
50030,NEGATIVE
50031,NEGATIVE
50032,NEGATIVE
50033,NEGATIVE
50034,NEGATIVE
50035,NEGATIVE
50036,NEGATIVE
50037,NEGATIVE
50038,NEGATIVE
50039,NEGATIVE
50040,NEGATIVE
50041,NEGATIVE
50042,NEGATIVE
50043,NEGATIVE
50044,NEGATIVE
50045,NEGATIVE
50046,NEGATIVE
50047,NEGATIVE
50048,NEGATIVE
50049,NEGATIVE
50050,NEGATIVE
50051,NEGATIVE
50052,NEGATIVE
50053,NEGATIVE
50054,NEGATIVE
50055,NEGATIVE
50056,NEGATIVE
50057,NEGATIVE
50058,NEGATIVE
50059,NEGATIVE
50060,NEGATIVE
50061,NEGATIVE
50062,NEGATIVE
50063,NEGATIVE
50064,NEGATIVE
50065,NEGATIVE
50066,NEGATIVE
50067,NEGATIVE
50068,NEGATIVE
50069,NEGATIVE
50070,NEGATIVE
50071,NEGATIVE
50072,NEGATIVE
50073,NEGATIVE
50074,NEGATIVE
50075,NEGATIVE
50076,NEGATIVE
50077,NEGATIVE
50078,NEGATIVE
50079,NEGATIVE
50080,NEGATIVE
50081,NEGATIVE
50082,NEGATIVE
50083,NEGATIVE
50084,NEGATIVE
50085,NEGATIVE
50086,NEGATIVE
50087,NEGATIVE
50088,NEGATIVE
50089,NEGATIVE
50090,NEGATIVE
50091,NEGATIVE
50092,NEGATIVE
50093,NEGATIVE
50094,NEGATIVE
50095,NEGATIVE
50096,NEGATIVE
50097,NEGATIVE
50098,NEGATIVE
50099,NEGATIVE
50100,NEGATIVE
50101,NEGATIVE
50102,NEGATIVE
50103,NEGATIVE
50104,NEGATIVE
50105,NEGATIVE
50106,NEGATIVE
50107,NEGATIVE
50108,NEGATIVE
50109,NEGATIVE
50110,NEGATIVE
50111,NEGATIVE
50112,NEGATIVE
50113,NEGATIVE
50114,NEGATIVE
50115,NEGATIVE
50116,NEGATIVE
50117,NEGATIVE
50118,NEGATIVE
50119,NEGATIVE
50120,NEGATIVE
50121,NEGATIVE
50122,NEGATIVE
50123,NEGATIVE
50124,NEGATIVE
50125,NEGATIVE
50126,NEGATIVE
50127,NEGATIVE
50128,NEGATIVE
50129,NEGATIVE
50130,NEGATIVE
50131,NEGATIVE
50132,NEGATIVE
50133,NEGATIVE
50134,NEGATIVE
50135,NEGATIVE
50136,NEGATIVE
50137,NEGATIVE
50138,NEGATIVE
50139,NEGATIVE
50140,NEGATIVE
50141,NEGATIVE
50142,NEGATIVE
50143,NEGATIVE
50144,NEGATIVE
50145,NEGATIVE
50146,NEGATIVE
50147,NEGATIVE
50148,NEGATIVE
50149,NEGATIVE
50150,NEGATIVE
50151,NEGATIVE
50152,NEGATIVE
50153,NEGATIVE
50154,NEGATIVE
50155,NEGATIVE
50156,NEGATIVE
50157,NEGATIVE
50158,NEGATIVE
50159,NEGATIVE
50160,NEGATIVE
50161,NEGATIVE
50162,NEGATIVE
50163,NEGATIVE
50164,NEGATIVE
50165,NEGATIVE
50166,NEGATIVE
50167,NEGATIVE
50168,NEGATIVE
50169,NEGATIVE
50170,NEGATIVE
50171,NEGATIVE
50172,NEGATIVE
50173,NEGATIVE
50174,NEGATIVE
50175,NEGATIVE
50176,NEGATIVE
50177,NEGATIVE
50178,NEGATIVE
50179,NEGATIVE
50180,NEGATIVE
50181,NEGATIVE
50182,NEGATIVE
50183,NEGATIVE
50184,NEGATIVE
50185,NEGATIVE
50186,NEGATIVE
50187,NEGATIVE
50188,NEGATIVE
50189,NEGATIVE
50190,NEGATIVE
50191,NEGATIVE
50192,NEGATIVE
50193,NEGATIVE
50194,NEGATIVE
50195,NEGATIVE
50196,NEGATIVE
50197,NEGATIVE
50198,NEGATIVE
50199,NEGATIVE
50200,NEGATIVE
50201,NEGATIVE
50202,NEGATIVE
50203,NEGATIVE
50204,NEGATIVE
50205,NEGATIVE
50206,NEGATIVE
50207,NEGATIVE
50208,NEGATIVE
50209,NEGATIVE
50210,NEGATIVE
50211,NEGATIVE
50212,NEGATIVE
50213,NEGATIVE
50214,NEGATIVE
50215,NEGATIVE
50216,NEGATIVE
50217,NEGATIVE
50218,NEGATIVE
50219,NEGATIVE
50220,NEGATIVE
50221,NEGATIVE
50222,NEGATIVE
50223,NEGATIVE
50224,NEGATIVE
50225,NEGATIVE
50226,NEGATIVE
50227,NEGATIVE
50228,NEGATIVE
50229,NEGATIVE
50230,NEGATIVE
50231,NEGATIVE
50232,NEGATIVE
50233,NEGATIVE
50234,NEGATIVE
50235,NEGATIVE
50236,NEGATIVE
50237,NEGATIVE
50238,NEGATIVE
50239,NEGATIVE
50240,NEGATIVE
50241,NEGATIVE
50242,NEGATIVE
50243,NEGATIVE
50244,NEGATIVE
50245,NEGATIVE
50246,NEGATIVE
50247,NEGATIVE
50248,NEGATIVE
50249,NEGATIVE
50250,NEGATIVE
50251,NEGATIVE
50252,NEGATIVE
50253,NEGATIVE
50254,NEGATIVE
50255,NEGATIVE
50256,NEGATIVE
50257,NEGATIVE
50258,NEGATIVE
50259,NEGATIVE
50260,NEGATIVE
50261,NEGATIVE
50262,NEGATIVE
50263,NEGATIVE
50264,NEGATIVE
50265,NEGATIVE
50266,NEGATIVE
50267,NEGATIVE
50268,NEGATIVE
50269,NEGATIVE
50270,NEGATIVE
50271,NEGATIVE
50272,NEGATIVE
50273,NEGATIVE
50274,NEGATIVE
50275,NEGATIVE
50276,NEGATIVE
50277,NEGATIVE
50278,NEGATIVE
50279,NEGATIVE
50280,NEGATIVE
50281,NEGATIVE
50282,NEGATIVE
50283,NEGATIVE
50284,NEGATIVE
50285,NEGATIVE
50286,NEGATIVE
50287,NEGATIVE
50288,NEGATIVE
50289,NEGATIVE
50290,NEGATIVE
50291,NEGATIVE
50292,NEGATIVE
50293,NEGATIVE
50294,NEGATIVE
50295,NEGATIVE
50296,NEGATIVE
50297,NEGATIVE
50298,NEGATIVE
50299,NEGATIVE
50300,NEGATIVE
50301,NEGATIVE
50302,NEGATIVE
50303,NEGATIVE
50304,NEGATIVE
50305,NEGATIVE
50306,NEGATIVE
50307,NEGATIVE
50308,NEGATIVE
50309,NEGATIVE
50310,NEGATIVE
50311,NEGATIVE
50312,NEGATIVE
50313,NEGATIVE
50314,NEGATIVE
50315,NEGATIVE
50316,NEGATIVE
50317,NEGATIVE
50318,NEGATIVE
50319,NEGATIVE
50320,NEGATIVE
50321,NEGATIVE
50322,NEGATIVE
50323,NEGATIVE
50324,NEGATIVE
50325,NEGATIVE
50326,NEGATIVE
50327,NEGATIVE
50328,NEGATIVE
50329,NEGATIVE
50330,NEGATIVE
50331,NEGATIVE
50332,NEGATIVE
50333,NEGATIVE
50334,NEGATIVE
50335,NEGATIVE
50336,NEGATIVE
50337,NEGATIVE
50338,NEGATIVE
50339,NEGATIVE
50340,NEGATIVE
50341,NEGATIVE
50342,NEGATIVE
50343,NEGATIVE
50344,NEGATIVE
50345,NEGATIVE
50346,NEGATIVE
50347,NEGATIVE
50348,NEGATIVE
50349,NEGATIVE
50350,NEGATIVE
50351,NEGATIVE
50352,NEGATIVE
50353,NEGATIVE
50354,NEGATIVE
50355,NEGATIVE
50356,NEGATIVE
50357,NEGATIVE
50358,NEGATIVE
50359,NEGATIVE
50360,NEGATIVE
50361,NEGATIVE
50362,NEGATIVE
50363,NEGATIVE
50364,NEGATIVE
50365,NEGATIVE
50366,NEGATIVE
50367,NEGATIVE
50368,NEGATIVE
50369,NEGATIVE
50370,NEGATIVE
50371,NEGATIVE
50372,NEGATIVE
50373,NEGATIVE
50374,NEGATIVE
50375,NEGATIVE
50376,NEGATIVE
50377,NEGATIVE
50378,NEGATIVE
50379,NEGATIVE
50380,NEGATIVE
50381,NEGATIVE
50382,NEGATIVE
50383,NEGATIVE
50384,NEGATIVE
50385,NEGATIVE
50386,NEGATIVE
50387,NEGATIVE
50388,NEGATIVE
50389,NEGATIVE
50390,NEGATIVE
50391,NEGATIVE
50392,NEGATIVE
50393,NEGATIVE
50394,NEGATIVE
50395,NEGATIVE
50396,NEGATIVE
50397,NEGATIVE
50398,NEGATIVE
50399,NEGATIVE
50400,NEGATIVE
50401,NEGATIVE
50402,NEGATIVE
50403,NEGATIVE
50404,NEGATIVE
50405,NEGATIVE
50406,NEGATIVE
50407,NEGATIVE
50408,NEGATIVE
50409,NEGATIVE
50410,NEGATIVE
50411,NEGATIVE
50412,NEGATIVE
50413,NEGATIVE
50414,NEGATIVE
50415,NEGATIVE
50416,NEGATIVE
50417,NEGATIVE
50418,NEGATIVE
50419,NEGATIVE
50420,NEGATIVE
50421,NEGATIVE
50422,NEGATIVE
50423,NEGATIVE
50424,NEGATIVE
50425,NEGATIVE
50426,NEGATIVE
50427,NEGATIVE
50428,NEGATIVE
50429,NEGATIVE
50430,NEGATIVE
50431,NEGATIVE
50432,NEGATIVE
50433,NEGATIVE
50434,NEGATIVE
50435,NEGATIVE
50436,NEGATIVE
50437,NEGATIVE
50438,NEGATIVE
50439,NEGATIVE
50440,NEGATIVE
50441,NEGATIVE
50442,NEGATIVE
50443,NEGATIVE
50444,NEGATIVE
50445,NEGATIVE
50446,NEGATIVE
50447,NEGATIVE
50448,NEGATIVE
50449,NEGATIVE
50450,NEGATIVE
50451,NEGATIVE
50452,NEGATIVE
50453,NEGATIVE
50454,NEGATIVE
50455,NEGATIVE
50456,NEGATIVE
50457,NEGATIVE
50458,NEGATIVE
50459,NEGATIVE
50460,NEGATIVE
50461,NEGATIVE
50462,NEGATIVE
50463,NEGATIVE
50464,NEGATIVE
50465,NEGATIVE
50466,NEGATIVE
50467,NEGATIVE
50468,NEGATIVE
50469,NEGATIVE
50470,NEGATIVE
50471,NEGATIVE
50472,NEGATIVE
50473,NEGATIVE
50474,NEGATIVE
50475,NEGATIVE
50476,NEGATIVE
50477,NEGATIVE
50478,NEGATIVE
50479,NEGATIVE
50480,NEGATIVE
50481,NEGATIVE
50482,NEGATIVE
50483,NEGATIVE
50484,NEGATIVE
50485,NEGATIVE
50486,NEGATIVE
50487,NEGATIVE
50488,NEGATIVE
50489,NEGATIVE
50490,NEGATIVE
50491,NEGATIVE
50492,NEGATIVE
50493,NEGATIVE
50494,NEGATIVE
50495,NEGATIVE
50496,NEGATIVE
50497,NEGATIVE
50498,NEGATIVE
50499,NEGATIVE
50500,NEGATIVE
50501,NEGATIVE
50502,NEGATIVE
50503,NEGATIVE
50504,NEGATIVE
50505,NEGATIVE
50506,NEGATIVE
50507,NEGATIVE
50508,NEGATIVE
50509,NEGATIVE
50510,NEGATIVE
50511,NEGATIVE
50512,NEGATIVE
50513,NEGATIVE
50514,NEGATIVE
50515,NEGATIVE
50516,NEGATIVE
50517,NEGATIVE
50518,NEGATIVE
50519,NEGATIVE
50520,NEGATIVE
50521,NEGATIVE
50522,NEGATIVE
50523,NEGATIVE
50524,NEGATIVE
50525,NEGATIVE
50526,NEGATIVE
50527,NEGATIVE
50528,NEGATIVE
50529,NEGATIVE
50530,NEGATIVE
50531,NEGATIVE
50532,NEGATIVE
50533,NEGATIVE
50534,NEGATIVE
50535,NEGATIVE
50536,NEGATIVE
50537,NEGATIVE
50538,NEGATIVE
50539,NEGATIVE
50540,NEGATIVE
50541,NEGATIVE
50542,NEGATIVE
50543,NEGATIVE
50544,NEGATIVE
50545,NEGATIVE
50546,NEGATIVE
50547,NEGATIVE
50548,NEGATIVE
50549,NEGATIVE
50550,NEGATIVE
50551,NEGATIVE
50552,NEGATIVE
50553,NEGATIVE
50554,NEGATIVE
50555,NEGATIVE
50556,NEGATIVE
50557,NEGATIVE
50558,NEGATIVE
50559,NEGATIVE
50560,NEGATIVE
50561,NEGATIVE
50562,NEGATIVE
50563,NEGATIVE
50564,NEGATIVE
50565,NEGATIVE
50566,NEGATIVE
50567,NEGATIVE
50568,NEGATIVE
50569,NEGATIVE
50570,NEGATIVE
50571,NEGATIVE
50572,NEGATIVE
50573,NEGATIVE
50574,NEGATIVE
50575,NEGATIVE
50576,NEGATIVE
50577,NEGATIVE
50578,NEGATIVE
50579,NEGATIVE
50580,NEGATIVE
50581,NEGATIVE
50582,NEGATIVE
50583,NEGATIVE
50584,NEGATIVE
50585,NEGATIVE
50586,NEGATIVE
50587,NEGATIVE
50588,NEGATIVE
50589,NEGATIVE
50590,NEGATIVE
50591,NEGATIVE
50592,NEGATIVE
50593,NEGATIVE
50594,NEGATIVE
50595,NEGATIVE
50596,NEGATIVE
50597,NEGATIVE
50598,NEGATIVE
50599,NEGATIVE
50600,NEGATIVE
50601,NEGATIVE
50602,NEGATIVE
50603,NEGATIVE
50604,NEGATIVE
50605,NEGATIVE
50606,NEGATIVE
50607,NEGATIVE
50608,NEGATIVE
50609,NEGATIVE
50610,NEGATIVE
50611,NEGATIVE
50612,NEGATIVE
50613,NEGATIVE
50614,NEGATIVE
50615,NEGATIVE
50616,NEGATIVE
50617,NEGATIVE
50618,NEGATIVE
50619,NEGATIVE
50620,NEGATIVE
50621,NEGATIVE
50622,NEGATIVE
50623,NEGATIVE
50624,NEGATIVE
50625,NEGATIVE
50626,NEGATIVE
50627,NEGATIVE
50628,NEGATIVE
50629,NEGATIVE
50630,NEGATIVE
50631,NEGATIVE
50632,NEGATIVE
50633,NEGATIVE
50634,NEGATIVE
50635,NEGATIVE
50636,NEGATIVE
50637,NEGATIVE
50638,NEGATIVE
50639,NEGATIVE
50640,NEGATIVE
50641,NEGATIVE
50642,NEGATIVE
50643,NEGATIVE
50644,NEGATIVE
50645,NEGATIVE
50646,NEGATIVE
50647,NEGATIVE
50648,NEGATIVE
50649,NEGATIVE
50650,NEGATIVE
50651,NEGATIVE
50652,NEGATIVE
50653,NEGATIVE
50654,NEGATIVE
50655,NEGATIVE
50656,NEGATIVE
50657,NEGATIVE
50658,NEGATIVE
50659,NEGATIVE
50660,NEGATIVE
50661,NEGATIVE
50662,NEGATIVE
50663,NEGATIVE
50664,NEGATIVE
50665,NEGATIVE
50666,NEGATIVE
50667,NEGATIVE
50668,NEGATIVE
50669,NEGATIVE
50670,NEGATIVE
50671,NEGATIVE
50672,NEGATIVE
50673,NEGATIVE
50674,NEGATIVE
50675,NEGATIVE
50676,NEGATIVE
50677,NEGATIVE
50678,NEGATIVE
50679,NEGATIVE
50680,NEGATIVE
50681,NEGATIVE
50682,NEGATIVE
50683,NEGATIVE
50684,NEGATIVE
50685,NEGATIVE
50686,NEGATIVE
50687,NEGATIVE
50688,NEGATIVE
50689,NEGATIVE
50690,NEGATIVE
50691,NEGATIVE
50692,NEGATIVE
50693,NEGATIVE
50694,NEGATIVE
50695,NEGATIVE
50696,NEGATIVE
50697,NEGATIVE
50698,NEGATIVE
50699,NEGATIVE
50700,NEGATIVE
50701,NEGATIVE
50702,NEGATIVE
50703,NEGATIVE
50704,NEGATIVE
50705,NEGATIVE
50706,NEGATIVE
50707,NEGATIVE
50708,NEGATIVE
50709,NEGATIVE
50710,NEGATIVE
50711,NEGATIVE
50712,NEGATIVE
50713,NEGATIVE
50714,NEGATIVE
50715,NEGATIVE
50716,NEGATIVE
50717,NEGATIVE
50718,NEGATIVE
50719,NEGATIVE
50720,NEGATIVE
50721,NEGATIVE
50722,NEGATIVE
50723,NEGATIVE
50724,NEGATIVE
50725,NEGATIVE
50726,NEGATIVE
50727,NEGATIVE
50728,NEGATIVE
50729,NEGATIVE
50730,NEGATIVE
50731,NEGATIVE
50732,NEGATIVE
50733,NEGATIVE
50734,NEGATIVE
50735,NEGATIVE
50736,NEGATIVE
50737,NEGATIVE
50738,NEGATIVE
50739,NEGATIVE
50740,NEGATIVE
50741,NEGATIVE
50742,NEGATIVE
50743,NEGATIVE
50744,NEGATIVE
50745,NEGATIVE
50746,NEGATIVE
50747,NEGATIVE
50748,NEGATIVE
50749,NEGATIVE
50750,NEGATIVE
50751,NEGATIVE
50752,NEGATIVE
50753,NEGATIVE
50754,NEGATIVE
50755,NEGATIVE
50756,NEGATIVE
50757,NEGATIVE
50758,NEGATIVE
50759,NEGATIVE
50760,NEGATIVE
50761,NEGATIVE
50762,NEGATIVE
50763,NEGATIVE
50764,NEGATIVE
50765,NEGATIVE
50766,NEGATIVE
50767,NEGATIVE
50768,NEGATIVE
50769,NEGATIVE
50770,NEGATIVE
50771,NEGATIVE
50772,NEGATIVE
50773,NEGATIVE
50774,NEGATIVE
50775,NEGATIVE
50776,NEGATIVE
50777,NEGATIVE
50778,NEGATIVE
50779,NEGATIVE
50780,NEGATIVE
50781,NEGATIVE
50782,NEGATIVE
50783,NEGATIVE
50784,NEGATIVE
50785,NEGATIVE
50786,NEGATIVE
50787,NEGATIVE
50788,NEGATIVE
50789,NEGATIVE
50790,NEGATIVE
50791,NEGATIVE
50792,NEGATIVE
50793,NEGATIVE
50794,NEGATIVE
50795,NEGATIVE
50796,NEGATIVE
50797,NEGATIVE
50798,NEGATIVE
50799,NEGATIVE
50800,NEGATIVE
50801,NEGATIVE
50802,NEGATIVE
50803,NEGATIVE
50804,NEGATIVE
50805,NEGATIVE
50806,NEGATIVE
50807,NEGATIVE
50808,NEGATIVE
50809,NEGATIVE
50810,NEGATIVE
50811,NEGATIVE
50812,NEGATIVE
50813,NEGATIVE
50814,NEGATIVE
50815,NEGATIVE
50816,NEGATIVE
50817,NEGATIVE
50818,NEGATIVE
50819,NEGATIVE
50820,NEGATIVE
50821,NEGATIVE
50822,NEGATIVE
50823,NEGATIVE
50824,NEGATIVE
50825,NEGATIVE
50826,NEGATIVE
50827,NEGATIVE
50828,NEGATIVE
50829,NEGATIVE
50830,NEGATIVE
50831,NEGATIVE
50832,NEGATIVE
50833,NEGATIVE
50834,NEGATIVE
50835,NEGATIVE
50836,NEGATIVE
50837,NEGATIVE
50838,NEGATIVE
50839,NEGATIVE
50840,NEGATIVE
50841,NEGATIVE
50842,NEGATIVE
50843,NEGATIVE
50844,NEGATIVE
50845,NEGATIVE
50846,NEGATIVE
50847,NEGATIVE
50848,NEGATIVE
50849,NEGATIVE
50850,NEGATIVE
50851,NEGATIVE
50852,NEGATIVE
50853,NEGATIVE
50854,NEGATIVE
50855,NEGATIVE
50856,NEGATIVE
50857,NEGATIVE
50858,NEGATIVE
50859,NEGATIVE
50860,NEGATIVE
50861,NEGATIVE
50862,NEGATIVE
50863,NEGATIVE
50864,NEGATIVE
50865,NEGATIVE
50866,NEGATIVE
50867,NEGATIVE
50868,NEGATIVE
50869,NEGATIVE
50870,NEGATIVE
50871,NEGATIVE
50872,NEGATIVE
50873,NEGATIVE
50874,NEGATIVE
50875,NEGATIVE
50876,NEGATIVE
50877,NEGATIVE
50878,NEGATIVE
50879,NEGATIVE
50880,NEGATIVE
50881,NEGATIVE
50882,NEGATIVE
50883,NEGATIVE
50884,NEGATIVE
50885,NEGATIVE
50886,NEGATIVE
50887,NEGATIVE
50888,NEGATIVE
50889,NEGATIVE
50890,NEGATIVE
50891,NEGATIVE
50892,NEGATIVE
50893,NEGATIVE
50894,NEGATIVE
50895,NEGATIVE
50896,NEGATIVE
50897,NEGATIVE
50898,NEGATIVE
50899,NEGATIVE
50900,NEGATIVE
50901,NEGATIVE
50902,NEGATIVE
50903,NEGATIVE
50904,NEGATIVE
50905,NEGATIVE
50906,NEGATIVE
50907,NEGATIVE
50908,NEGATIVE
50909,NEGATIVE
50910,NEGATIVE
50911,NEGATIVE
50912,NEGATIVE
50913,NEGATIVE
50914,NEGATIVE
50915,NEGATIVE
50916,NEGATIVE
50917,NEGATIVE
50918,NEGATIVE
50919,NEGATIVE
50920,NEGATIVE
50921,NEGATIVE
50922,NEGATIVE
50923,NEGATIVE
50924,NEGATIVE
50925,NEGATIVE
50926,NEGATIVE
